INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182067382,02632,Evading Fare,EVADING FARE,B3,442,,2018-08-23 00:24:00,2018,8,Thursday,0,Part Two,BERNARD ST,42.29379747,-71.08002891,"(42.29379747, -71.08002891)"
I182067381,01402,Vandalism,VANDALISM,D14,811,,2018-08-23 02:13:00,2018,8,Thursday,2,Part Two,WESTFORD ST,42.36194242,-71.13385673,"(42.36194242, -71.13385673)"
I182067379,03503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,D4,624,,2018-08-23 00:31:00,2018,8,Thursday,0,Part Three,YAWKEY WAY,42.34653820,-71.09880598,"(42.34653820, -71.09880598)"
I182067377,02907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2, ,,2018-08-23 01:34:00,2018,8,Thursday,1,Part Two,ELM HILL AVE,,,"(0.00000000, 0.00000000)"
I182067376,03301,Verbal Disputes,VERBAL DISPUTE,C11,395,,2018-08-23 01:08:00,2018,8,Thursday,1,Part Three,GALLIVAN BLVD,42.28032991,-71.06444831,"(42.28032991, -71.06444831)"
I182067374,03115,Investigate Person,INVESTIGATE PERSON,C11,359,,2018-08-23 00:15:00,2018,8,Thursday,0,Part Three,ALPHA RD,42.29581546,-71.06884734,"(42.29581546, -71.06884734)"
I182067373,03115,Investigate Person,INVESTIGATE PERSON,A7,12,,2018-08-23 00:11:00,2018,8,Thursday,0,Part Three,BENNINGTON ST,42.38512136,-71.01150101,"(42.38512136, -71.01150101)"
I182067372,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,319,,2018-08-23 00:05:00,2018,8,Thursday,0,Part Three,WAYNE ST,42.30724230,-71.08551704,"(42.30724230, -71.08551704)"
I182067371,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,145,,2018-08-23 00:27:00,2018,8,Thursday,0,Part One,W NEWTON ST,42.34451294,-71.08049717,"(42.34451294, -71.08049717)"
I182067370,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,564,,2018-08-23 00:18:00,2018,8,Thursday,0,Part Three,COLGATE RD,42.29329385,-71.12083787,"(42.29329385, -71.12083787)"
I182067369,02647,Other,THREATS TO DO BODILY HARM,B2,297,,2018-08-19 10:00:00,2018,8,Sunday,10,Part Two,SAINT RICHARD ST,42.32318974,-71.08356389,"(42.32318974, -71.08356389)"
I182067366,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15, ,,2018-08-23 00:07:00,2018,8,Thursday,0,Part Three,MAIN ST,,,"(0.00000000, 0.00000000)"
I182067364,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,171,,2018-08-18 08:00:00,2018,8,Saturday,8,Part Three,HARRISON AVE,42.33555954,-71.07436364,"(42.33555954, -71.07436364)"
I182067363,03301,Verbal Disputes,VERBAL DISPUTE,B3,447,,2018-08-22 23:24:00,2018,8,Wednesday,23,Part Three,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)"
I182067361,03115,Investigate Person,INVESTIGATE PERSON,D14,791,,2018-08-22 22:58:00,2018,8,Wednesday,22,Part Three,CITY VIEW RD,42.34359659,-71.13828701,"(42.34359659, -71.13828701)"
I182067359,03115,Investigate Person,INVESTIGATE PERSON,E5,681,,2018-08-22 23:17:00,2018,8,Wednesday,23,Part Three,DURNELL AVE,42.28544298,-71.13676974,"(42.28544298, -71.13676974)"
I182067358,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,282,,2018-08-22 22:55:00,2018,8,Wednesday,22,Part Three,WARREN ST,42.32832226,-71.08321495,"(42.32832226, -71.08321495)"
I182067357,03301,Verbal Disputes,VERBAL DISPUTE,E18,502,,2018-08-22 23:04:59,2018,8,Wednesday,23,Part Three,HYDE PARK AVE,42.28594500,-71.11870650,"(42.28594500, -71.11870650)"
I182067356,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,626,,2018-08-22 22:30:00,2018,8,Wednesday,22,Part Three,JERSEY ST,42.34369048,-71.09739817,"(42.34369048, -71.09739817)"
I182067355,03410,Towed,TOWED MOTOR VEHICLE,C11,246,,2018-08-22 21:54:00,2018,8,Wednesday,21,Part Three,ROMSEY ST,42.31619008,-71.05587937,"(42.31619008, -71.05587937)"
I182067353,02610,Other,TRESPASSING,B3,427,,2018-08-22 18:20:00,2018,8,Wednesday,18,Part Two,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
I182067352,02610,Other,TRESPASSING,A1,113,,2018-08-22 22:21:00,2018,8,Wednesday,22,Part Two,BEDFORD ST,42.35335427,-71.05986564,"(42.35335427, -71.05986564)"
I182067351,01402,Vandalism,VANDALISM,B2,266,,2018-08-22 22:21:00,2018,8,Wednesday,22,Part Two,WINTHROP ST,42.32506222,-71.07895080,"(42.32506222, -71.07895080)"
I182067350,03301,Verbal Disputes,VERBAL DISPUTE,E18,480,,2018-08-22 19:06:37,2018,8,Wednesday,19,Part Three,HARMON ST,42.26950369,-71.10228582,"(42.26950369, -71.10228582)"
I182067347,03115,Investigate Person,INVESTIGATE PERSON,B3,476,,2018-08-22 19:49:00,2018,8,Wednesday,19,Part Three,CUMMINS HWY,42.26864230,-71.09565500,"(42.26864230, -71.09565500)"
I182067346,00619,Larceny,LARCENY ALL OTHERS,D4,134,,2018-08-22 21:34:00,2018,8,Wednesday,21,Part One,DARTMOUTH ST,42.35029374,-71.07744671,"(42.35029374, -71.07744671)"
I182067345,01402,Vandalism,VANDALISM,B3,463,,2018-08-22 22:23:00,2018,8,Wednesday,22,Part Two,AMERICAN LEGION HWY,42.29749595,-71.08962441,"(42.29749595, -71.08962441)"
I182067344,03114,Investigate Property,INVESTIGATE PROPERTY,D14,801,,2018-08-22 21:53:00,2018,8,Wednesday,21,Part Three,HIGHGATE ST,42.35511273,-71.13169830,"(42.35511273, -71.13169830)"
I182067342,00804,Simple Assault,STALKING,A1,111,,2018-08-22 19:00:00,2018,8,Wednesday,19,Part Two,WEST ST,42.35500441,-71.06300728,"(42.35500441, -71.06300728)"
I182067341,03301,Verbal Disputes,VERBAL DISPUTE,C11,462,,2018-08-22 21:26:00,2018,8,Wednesday,21,Part Three,MALLON RD,42.30229282,-71.07511457,"(42.30229282, -71.07511457)"
I182067340,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B2,309,,2018-08-22 12:00:00,2018,8,Wednesday,12,Part Two,HUMBOLDT AVE,42.32026165,-71.08600267,"(42.32026165, -71.08600267)"
I182067339,02405,Disorderly Conduct,DISORDERLY CONDUCT,A15,900,,2018-08-22 21:19:00,2018,8,Wednesday,21,Part Two,SAMUEL MORSE WAY,42.37773256,-71.05551443,"(42.37773256, -71.05551443)"
I182067337,03114,Investigate Property,INVESTIGATE PROPERTY,A1,81,,2018-08-22 21:01:00,2018,8,Wednesday,21,Part Three,MICHELANGELO ST,42.36708890,-71.05481065,"(42.36708890, -71.05481065)"
I182067336,01402,Vandalism,VANDALISM,E18,495,,2018-08-22 20:55:00,2018,8,Wednesday,20,Part Two,HYDE PARK AVE,42.26496475,-71.12123167,"(42.26496475, -71.12123167)"
I182067335,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,307,,2018-08-22 20:59:00,2018,8,Wednesday,20,Part One,WALNUT PARK,42.31534411,-71.09584709,"(42.31534411, -71.09584709)"
I182067333,00619,Larceny,LARCENY ALL OTHERS,E18,520,,2018-08-22 21:21:00,2018,8,Wednesday,21,Part One,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
I182067332,03114,Investigate Property,INVESTIGATE PROPERTY,B2,306,,2018-08-22 19:19:00,2018,8,Wednesday,19,Part Three,TOWNSEND ST,42.31917110,-71.09192415,"(42.31917110, -71.09192415)"
I182067330,03114,Investigate Property,INVESTIGATE PROPERTY,B3,458,,2018-08-22 20:31:00,2018,8,Wednesday,20,Part Three,MICHIGAN AVE,42.30250605,-71.08329400,"(42.30250605, -71.08329400)"
I182067329,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,129,,2018-08-22 20:05:00,2018,8,Wednesday,20,Part One,BERKELEY ST,42.35060226,-71.07273327,"(42.35060226, -71.07273327)"
I182067328,00301,Robbery,ROBBERY - STREET,D4,138,,2018-08-22 20:21:00,2018,8,Wednesday,20,Part One,EXETER ST,42.35030915,-71.07988963,"(42.35030915, -71.07988963)"
I182067327,03115,Investigate Person,INVESTIGATE PERSON,A1,954,,2018-08-22 19:26:00,2018,8,Wednesday,19,Part Three,FULTON ST,42.36293611,-71.05253795,"(42.36293611, -71.05253795)"
I182067326,02647,Other,THREATS TO DO BODILY HARM,C11,361,,2018-08-22 18:53:00,2018,8,Wednesday,18,Part Two,DORCHESTER AVE,42.29557185,-71.06152074,"(42.29557185, -71.06152074)"
I182067325,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,469,,2018-08-22 20:24:00,2018,8,Wednesday,20,Part Two,MULVEY ST,42.27947857,-71.09628360,"(42.27947857, -71.09628360)"
I182067324,01830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,193,,2018-08-22 19:52:00,2018,8,Wednesday,19,Part Two,ROGERS ST,42.32967465,-71.05555264,"(42.32967465, -71.05555264)"
I182067323,03201,Property Lost,PROPERTY - LOST,C6,194,,2018-08-22 14:00:00,2018,8,Wednesday,14,Part Three,DORCHESTER AVE,42.33014012,-71.05695787,"(42.33014012, -71.05695787)"
I182067321,01402,Vandalism,VANDALISM,D14,751,,2018-08-19 12:00:00,2018,8,Sunday,12,Part Two,LAKE ST,42.34407266,-71.16409791,"(42.34407266, -71.16409791)"
I182067320,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,376,,2018-08-22 19:42:00,2018,8,Wednesday,19,Part One,NEPONSET AVE,42.28458088,-71.03973966,"(42.28458088, -71.03973966)"
I182067318,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,702,,2018-08-22 19:00:00,2018,8,Wednesday,19,Part Three,CLEMENT AVE,42.28483109,-71.15278682,"(42.28483109, -71.15278682)"
I182067317,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,312,Y,2018-08-22 15:00:00,2018,8,Wednesday,15,Part One,HOLLANDER ST,42.31568920,-71.08951391,"(42.31568920, -71.08951391)"
I182067317,02662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,312,Y,2018-08-22 15:00:00,2018,8,Wednesday,15,Part Two,HOLLANDER ST,42.31568920,-71.08951391,"(42.31568920, -71.08951391)"
I182067316,00613,Larceny,LARCENY SHOPLIFTING,B3,426,,2018-08-22 15:47:00,2018,8,Wednesday,15,Part One,RIVER ST,42.26802400,-71.09301057,"(42.26802400, -71.09301057)"
I182067316,00617,Larceny,LARCENY THEFT FROM BUILDING,B3,426,,2018-08-22 15:47:00,2018,8,Wednesday,15,Part One,RIVER ST,42.26802400,-71.09301057,"(42.26802400, -71.09301057)"
I182067315,00617,Larceny,LARCENY THEFT FROM BUILDING,D4,131,,2018-08-22 18:48:00,2018,8,Wednesday,18,Part One,MARLBOROUGH ST,42.35433643,-71.07323767,"(42.35433643, -71.07323767)"
I182067314,03114,Investigate Property,INVESTIGATE PROPERTY,B3,434,,2018-08-22 17:37:00,2018,8,Wednesday,17,Part Three,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
I182067313,02007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,A1,89,,2018-08-22 18:44:00,2018,8,Wednesday,18,Part Two,FULTON ST,42.36293611,-71.05253795,"(42.36293611, -71.05253795)"
I182067312,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,476,,2018-08-22 19:51:00,2018,8,Wednesday,19,Part One,CUMMINS HWY,42.26751700,-71.09412400,"(42.26751700, -71.09412400)"
I182067310,00724,Auto Theft,AUTO THEFT,B3,437,,2018-08-22 19:23:00,2018,8,Wednesday,19,Part One,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
I182067309,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,,2018-08-22 17:49:00,2018,8,Wednesday,17,Part Three,CHESTNUT HILL AVE,,,"(0.00000000, 0.00000000)"
I182067308,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11, ,,2018-08-22 17:56:00,2018,8,Wednesday,17,Part Three,,42.31022711,-71.07233091,"(42.31022711, -71.07233091)"
I182067307,02604,Other,EXTORTION OR BLACKMAIL,C11,367,,2018-08-21 10:00:00,2018,8,Tuesday,10,Part Two,KING ST,42.29323828,-71.05672718,"(42.29323828, -71.05672718)"
I182067305,03115,Investigate Person,INVESTIGATE PERSON,B3,465,,2018-08-22 19:07:00,2018,8,Wednesday,19,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I182067304,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,177,,2018-08-22 18:58:00,2018,8,Wednesday,18,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I182067303,03820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,E13,570,,2018-08-22 18:18:00,2018,8,Wednesday,18,Part Three,WASHINGTON ST,42.30748039,-71.10649768,"(42.30748039, -71.10649768)"
I182067302,02613,Other,ANIMAL ABUSE,C6,200,,2018-08-22 17:49:00,2018,8,Wednesday,17,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I182067301,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,,2018-08-19 17:00:00,2018,8,Sunday,17,Part One,ALBANY ST,,,"(0.00000000, 0.00000000)"
I182067300,01402,Vandalism,VANDALISM,C11,403,,2018-08-22 18:10:00,2018,8,Wednesday,18,Part Two,DORCHESTER AVE,42.27974294,-71.06619970,"(42.27974294, -71.06619970)"
I182067300,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,403,,2018-08-22 18:10:00,2018,8,Wednesday,18,Part One,DORCHESTER AVE,42.27974294,-71.06619970,"(42.27974294, -71.06619970)"
I182067298,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,540,,2018-08-22 16:39:00,2018,8,Wednesday,16,Part Three,HILLIS RD,42.25040550,-71.13173740,"(42.25040550, -71.13173740)"
I182067297,03115,Investigate Person,INVESTIGATE PERSON,A1,117,,2018-08-22 16:53:00,2018,8,Wednesday,16,Part Three,ESSEX ST,42.35246671,-71.06167002,"(42.35246671, -71.06167002)"
I182067296,03301,Verbal Disputes,VERBAL DISPUTE,B3,466,,2018-08-22 18:29:00,2018,8,Wednesday,18,Part Three,BLUE HILL AVE,42.28428259,-71.09154921,"(42.28428259, -71.09154921)"
I182067295,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,E18,521,,2018-08-22 08:45:00,2018,8,Wednesday,8,Part Three,WALNUT ST,42.25369353,-71.11962582,"(42.25369353, -71.11962582)"
I182067294,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,192,,2018-08-22 18:25:00,2018,8,Wednesday,18,Part Two,GENERAL WILLIAM H DEVINE ,42.32857475,-71.05661020,"(42.32857475, -71.05661020)"
I182067293,01300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,432,,2018-08-22 17:09:00,2018,8,Wednesday,17,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)"
I182067293,01501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,432,,2018-08-22 17:09:00,2018,8,Wednesday,17,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)"
I182067293,01510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,B3,432,,2018-08-22 17:09:00,2018,8,Wednesday,17,Part Two,CALLENDER ST,42.28814156,-71.08408347,"(42.28814156, -71.08408347)"
I182067292,01848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3, ,,2018-08-22 17:47:00,2018,8,Wednesday,17,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I182067291,03301,Verbal Disputes,VERBAL DISPUTE,A1,128,,2018-08-22 17:40:00,2018,8,Wednesday,17,Part Three,CORTES ST,42.34827698,-71.07038932,"(42.34827698, -71.07038932)"
I182067290,03501,Missing Person Reported,MISSING PERSON,B3,417,,2018-08-22 15:50:00,2018,8,Wednesday,15,Part Three,ROCKWELL ST,42.28339069,-71.07388628,"(42.28339069, -71.07388628)"
I182067289,03301,Verbal Disputes,VERBAL DISPUTE,A7,35,,2018-08-22 17:56:00,2018,8,Wednesday,17,Part Three,WEBSTER ST,42.36690003,-71.03741912,"(42.36690003, -71.03741912)"
I182067288,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,213,,2018-08-22 17:45:00,2018,8,Wednesday,17,Part Two,W BROADWAY,42.33611200,-71.04665434,"(42.33611200, -71.04665434)"
I182067287,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,219,,2018-08-08 12:00:00,2018,8,Wednesday,12,Part Three,COLUMBIA RD,42.33044247,-71.04678531,"(42.33044247, -71.04678531)"
I182067286,00616,Larceny,LARCENY THEFT OF BICYCLE,A15,55,,2018-08-13 17:00:00,2018,8,Monday,17,Part One,GREEN ST,42.37708950,-71.06306792,"(42.37708950, -71.06306792)"
I182067285,03115,Investigate Person,INVESTIGATE PERSON,A7,23,,2018-08-22 18:04:00,2018,8,Wednesday,18,Part Three,SARATOGA ST,42.37704396,-71.03518074,"(42.37704396, -71.03518074)"
I182067283,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,946,,2018-08-22 17:03:00,2018,8,Wednesday,17,Part Two,SOUTH ST,42.30581366,-71.11479137,"(42.30581366, -71.11479137)"
I182067282,03115,Investigate Person,INVESTIGATE PERSON,D4,130,,2018-08-22 17:04:00,2018,8,Wednesday,17,Part Three,DARTMOUTH ST,42.34762277,-71.07606735,"(42.34762277, -71.07606735)"
I182067281,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,645,,2018-08-22 16:21:00,2018,8,Wednesday,16,Part Three,CENTRE ST,42.31127465,-71.11448366,"(42.31127465, -71.11448366)"
I182067280,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,, ,,2018-08-03 16:30:00,2018,8,Friday,16,Part Three,,42.30545103,-71.08057209,"(42.30545103, -71.08057209)"
I182067279,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,182,,2018-08-22 17:25:00,2018,8,Wednesday,17,Part Two,DUDLEY ST,42.32257337,-71.07282803,"(42.32257337, -71.07282803)"
I182067278,02629,Harassment,HARASSMENT,C6,914,,2018-08-22 17:46:00,2018,8,Wednesday,17,Part Two,GENERAL LAWRENCE J LOGAN ,42.32779674,-71.05435602,"(42.32779674, -71.05435602)"
I182067277,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,329,,2018-08-22 17:10:00,2018,8,Wednesday,17,Part Three,NORMANDY ST,42.30691811,-71.08218381,"(42.30691811, -71.08218381)"
I182067275,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E13,304,,2018-08-22 17:12:00,2018,8,Wednesday,17,Part Three,COLUMBUS AVE,42.31893878,-71.09826197,"(42.31893878, -71.09826197)"
I182067274,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,,2018-08-22 16:00:00,2018,8,Wednesday,16,Part Three,ADAMS ST,,,"(0.00000000, 0.00000000)"
I182067273,00617,Larceny,LARCENY THEFT FROM BUILDING,C6,220,,2018-08-22 15:45:00,2018,8,Wednesday,15,Part One,DORCHESTER ST,42.33482917,-71.04705015,"(42.33482917, -71.04705015)"
I182067272,03301,Verbal Disputes,VERBAL DISPUTE,C11,361,,2018-08-22 16:42:00,2018,8,Wednesday,16,Part Three,DORCHESTER AVE,42.29480297,-71.06175129,"(42.29480297, -71.06175129)"
I182067271,03201,Property Lost,PROPERTY - LOST,A1,98,,2018-08-21 17:50:00,2018,8,Tuesday,17,Part Three,MILK ST,42.35673302,-71.05755938,"(42.35673302, -71.05755938)"
I182067270,00613,Larceny,LARCENY SHOPLIFTING,C6,186,,2018-08-22 15:41:00,2018,8,Wednesday,15,Part One,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I182067268,00617,Larceny,LARCENY THEFT FROM BUILDING,B2,602,,2018-08-17 18:00:00,2018,8,Friday,18,Part One,WORTHINGTON ST,42.33500229,-71.10169760,"(42.33500229, -71.10169760)"
I182067267,01201,Embezzlement,EMBEZZLEMENT,D4,627,,2018-08-08 10:57:00,2018,8,Wednesday,10,Part Two,BOYLSTON ST,42.34442266,-71.09833083,"(42.34442266, -71.09833083)"
I182067266,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,784,,2018-07-16 12:00:00,2018,7,Monday,12,Part Two,COMMONWEALTH AVE,42.34634585,-71.14148751,"(42.34634585, -71.14148751)"
I182067265,03501,Missing Person Reported,MISSING PERSON,D4,157,,2018-08-22 16:33:00,2018,8,Wednesday,16,Part Three,W CONCORD ST,42.33961962,-71.07699237,"(42.33961962, -71.07699237)"
I182067265,03502,Missing Person Located,MISSING PERSON - LOCATED,D4,157,,2018-08-22 16:33:00,2018,8,Wednesday,16,Part Three,W CONCORD ST,42.33961962,-71.07699237,"(42.33961962, -71.07699237)"
I182067264,03301,Verbal Disputes,VERBAL DISPUTE,B3,444,,2018-08-22 16:11:00,2018,8,Wednesday,16,Part Three,BLUE HILL AVE,42.29576380,-71.08756002,"(42.29576380, -71.08756002)"
I182067263,00616,Larceny,LARCENY THEFT OF BICYCLE,B2,603,,2018-08-20 16:01:00,2018,8,Monday,16,Part One,CALUMET ST,42.33219864,-71.10518004,"(42.33219864, -71.10518004)"
I182067262,03007,Medical Assistance,SUDDEN DEATH,B2,287,,2018-08-22 16:42:00,2018,8,Wednesday,16,Part Three,SHAWMUT AVE,42.33192532,-71.08411222,"(42.33192532, -71.08411222)"
I182067261,03301,Verbal Disputes,VERBAL DISPUTE,D4,134,,2018-08-21 20:00:00,2018,8,Tuesday,20,Part Three,NEWBURY ST,42.35176179,-71.07452168,"(42.35176179, -71.07452168)"
I182067259,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,259,,2018-08-22 15:15:00,2018,8,Wednesday,15,Part Three,,42.30545103,-71.08057209,"(42.30545103, -71.08057209)"
I182067258,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,184,,2018-08-19 23:00:00,2018,8,Sunday,23,Part Three,GROOM ST,42.32019753,-71.06641761,"(42.32019753, -71.06641761)"
I182067257,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E18,546,,2018-08-20 17:00:00,2018,8,Monday,17,Part Two,WEST ST,42.26511754,-71.12819590,"(42.26511754, -71.12819590)"
I182067256,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,84,,2018-08-22 16:21:00,2018,8,Wednesday,16,Part Three,HANOVER ST,42.36296105,-71.05533294,"(42.36296105, -71.05533294)"
I182067255,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,,2018-08-21 21:00:00,2018,8,Tuesday,21,Part Three,MENDELL WAY,,,"(0.00000000, 0.00000000)"
I182067254,03125,Warrant Arrests,WARRANT ARREST,B2,282,,2018-08-22 16:05:00,2018,8,Wednesday,16,Part Three,SAINT JAMES ST,42.32672962,-71.08570602,"(42.32672962, -71.08570602)"
I182067253,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,288,,2018-08-22 16:20:00,2018,8,Wednesday,16,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182067252,03115,Investigate Person,INVESTIGATE PERSON,E18,541,,2018-08-22 15:42:00,2018,8,Wednesday,15,Part Three,CHILD ST,42.25354097,-71.13160511,"(42.25354097, -71.13160511)"
I182067251,02647,Other,THREATS TO DO BODILY HARM,C6,936,,2018-08-22 16:21:00,2018,8,Wednesday,16,Part Two,CROWLEY-ROGERS WAY,42.33985505,-71.05439202,"(42.33985505, -71.05439202)"
I182067250,00619,Larceny,LARCENY ALL OTHERS,D4,618,,2018-08-20 18:00:00,2018,8,Monday,18,Part One,FENWAY,42.34227908,-71.09152151,"(42.34227908, -71.09152151)"
I182067249,00616,Larceny,LARCENY THEFT OF BICYCLE,D4,618,,2018-08-06 15:00:00,2018,8,Monday,15,Part One,FENWAY,42.34227908,-71.09152151,"(42.34227908, -71.09152151)"
I182067247,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,420,,2018-08-22 16:11:00,2018,8,Wednesday,16,Part Three,STOW RD,42.27858996,-71.08253204,"(42.27858996, -71.08253204)"
I182067246,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4, ,,2018-08-22 14:41:00,2018,8,Wednesday,14,Part Three,PUBLIC ALLEY NO 909,,,"(0.00000000, 0.00000000)"
I182067245,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,186,,2018-08-22 14:10:00,2018,8,Wednesday,14,Part Three,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
